LSOA_Code,LSOA_Name,MSOA_Code,MSOA_Name,Year,Month,Month_Period,Crime_Count,Crime_per_Capita,Crime_Rate,Total_Population,pop_density,Total_Annual_Income_British_Pounds,income_per_capita,Income_Deprivation,LSOA_Latitude,LSOA_Longitude,LSOA_Shape_Area,LSOA_Shape_Length,Max_Temperature_Celsius,Min_Temperature_Celsius,Rainfall_mm,Sunshine_Hours,Air_Frost_Days,month_sin,month_cos,is_summer,is_winter,is_spring,is_autumn,crime_lag_1m,crime_lag_2m,crime_lag_3m,crime_lag_6m,crime_rolling_3m_mean,crime_rolling_3m_std,crime_rolling_6m_mean,crime_rolling_6m_std,msoa_avg_crime
E01002049,Haringey 026D,E02000422,Haringey 026,2024,1,2024-01,12,0.0063525674960296,6.352567496029645,1889,0.0785007299851114,60927.0,32.253573319216514,0.731423899492953,51.58415,-0.08639,24063.4704971313,653.304084282513,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,19.0,10.0,12.0,29.0,13.666666666666666,4.725815626252574,16.0,7.07106781186547,14.75
E01002050,Haringey 029A,E02000425,Haringey 029,2024,1,2024-01,11,0.0058666666666666,5.866666666666667,1875,0.0573424491180325,81487.0,43.45973333333333,0.6381099981629467,51.58013,-0.06741,32698.2894668579,1195.30367539176,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,9.0,10.0,15.0,14.0,11.333333333333334,3.214550253664323,9.5,4.505552130427521,14.0
E01002051,Haringey 029B,E02000425,Haringey 029,2024,1,2024-01,12,0.0060331825037707,6.033182503770739,1989,0.1191821783251425,81487.0,40.96882855706385,0.6588518082229889,51.5791,-0.07159,16688.7367553711,568.268013485883,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,32.0,24.0,34.0,23.0,9.539392014169463,23.0,8.57904423581088,14.0
E01002052,Haringey 029C,E02000425,Haringey 029,2024,1,2024-01,10,0.0047169811320754,4.716981132075471,2120,0.0646797150158805,81487.0,38.4372641509434,0.679932191771474,51.5779,-0.06233,32776.8914794922,1130.67237767421,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,7.0,3.0,25.0,7.333333333333333,4.509249752822903,11.666666666666666,7.47440075635944,14.0
E01002053,Haringey 032A,E02000428,Haringey 032,2024,1,2024-01,8,0.003734827264239,3.734827264239029,2142,0.0434638023586147,62712.0,29.277310924369747,0.7562072914037481,51.57895,-0.07753,49282.3886489868,1018.42797130783,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,10.0,5.0,8.0,15.0,7.666666666666667,2.516611478423596,9.333333333333334,3.3266599866333038,17.5
E01002054,Haringey 032B,E02000428,Haringey 032,2024,1,2024-01,11,0.0064591896652965,6.459189665296536,1703,0.0829346128248143,62712.0,36.82442748091603,0.6933623124996056,51.57866,-0.08366,20534.2491149902,623.882395800764,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,19.0,15.0,15.0,15.666666666666666,3.055050463303896,14.333333333333334,2.7325202042559043,17.5
E01002055,Haringey 029D,E02000425,Haringey 029,2024,1,2024-01,14,0.0069341258048538,6.934125804853887,2019,0.1090186956409281,81487.0,40.36007924715206,0.6639208749655894,51.57614,-0.06922,18519.7592773438,1081.39267717724,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,22.0,24.0,14.0,8.0,20.0,5.291502622129182,17.333333333333332,5.887840577551889,14.0
E01002056,Haringey 032C,E02000428,Haringey 032,2024,1,2024-01,34,0.0116918844566712,11.691884456671252,2908,0.0867333232044699,62712.0,21.565337001375514,0.820425040641963,51.57768,-0.08336,33528.0592575073,1263.42930251542,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,40.0,41.0,41.0,42.0,40.66666666666666,0.577350269190033,37.16666666666666,6.177917664283564,17.5
E01002057,Haringey 032D,E02000428,Haringey 032,2024,1,2024-01,17,0.0092693565976008,9.269356597600872,1834,0.0658108645840966,62712.0,34.19411123227917,0.7152650044639195,51.57755,-0.08755,27867.7390365601,780.223380133708,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,7.0,21.0,13.0,17.0,13.666666666666666,7.023769168568508,13.333333333333334,5.006662228138292,17.5
E01002058,Haringey 031D,E02000427,Haringey 031,2024,1,2024-01,39,0.0247619047619047,24.761904761904763,1575,0.0511332032711273,71675.0,45.507936507936506,0.6210545725133076,51.57665,-0.09379,30801.9036407471,746.709814069976,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,40.0,34.0,40.0,77.0,38.0,3.4641016151377872,46.0,16.864163187066236,36.0
E01002059,Haringey 028C,E02000424,Haringey 028,2024,1,2024-01,5,0.0033003300330033,3.3003300330033003,1515,0.0322649004197797,85929.0,56.71881188118812,0.5277014063007293,51.57948,-0.11226,46955.0496139526,1030.53962673811,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,3.0,12.0,11.0,4.0,8.666666666666666,4.93288286231626,8.333333333333334,4.033195589934467,4.5
E01002060,Haringey 028D,E02000424,Haringey 028,2024,1,2024-01,14,0.0087939698492462,8.793969849246231,1592,0.0637853584702859,85929.0,53.97550251256281,0.5505449940613096,51.57738,-0.11125,24958.7058563232,661.708964604352,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,5.0,2.0,8.0,8.0,5.0,3.0,5.5,2.2583179581272392,4.5
E01002061,Haringey 036A,E02000432,Haringey 036,2024,1,2024-01,19,0.0127431254191817,12.74312541918176,1491,0.0552297853891682,79593.0,53.38229376257545,0.5554846542745036,51.57691,-0.10932,26996.3026199341,924.748000801795,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,14.0,7.0,15.0,15.0,12.0,4.358898943540675,11.5,3.619392214170774,14.25
E01002062,Haringey 034D,E02000430,Haringey 034,2024,1,2024-01,11,0.0064440538957234,6.444053895723492,1707,0.0687037740534013,87507.0,51.26362038664323,0.5731268865916574,51.57616,-0.11192,24845.796661377,1088.19507701336,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,8.0,23.0,12.0,16.0,14.333333333333334,7.767453465154023,15.0,5.059644256269402,13.5
E01002063,Haringey 036B,E02000432,Haringey 036,2024,1,2024-01,6,0.0042342978122794,4.234297812279464,1417,0.0439472382108263,79593.0,56.17007762879322,0.5322707265513653,51.57402,-0.11043,32243.2093048096,803.651164992091,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,8.0,8.0,5.0,8.0,7.0,1.7320508075688488,8.0,2.280350850198313,14.25
E01002064,Haringey 036C,E02000432,Haringey 036,2024,1,2024-01,9,0.0061940812112869,6.194081211286993,1453,0.0597354192851986,79593.0,54.778389538885065,0.5438593389699138,51.57172,-0.10898,24323.9273681641,798.942558997858,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,10.0,11.0,5.0,14.0,8.666666666666666,3.214550253664316,12.333333333333334,6.860515043833567,14.25
E01002065,Haringey 036D,E02000432,Haringey 036,2024,1,2024-01,21,0.0137885751805646,13.788575180564676,1523,0.0668099039409491,79593.0,52.26066973079448,0.5648244382949998,51.56884,-0.1081,22796.0214004517,863.619111748139,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,25.0,23.0,26.0,38.0,24.666666666666668,1.527525231651941,27.666666666666668,5.3166405433005215,14.25
E01002066,Haringey 025A,E02000421,Haringey 025,2024,1,2024-01,40,0.0150432493418578,15.04324934185784,2659,0.1756592912331503,55658.0,20.931929296728093,0.8256994382927798,51.58679,-0.06948,15137.2579345703,809.728777182059,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,48.0,55.0,59.0,44.0,54.0,5.567764362830021,51.5,5.683308895353055,41.25
E01002067,Haringey 024A,E02000420,Haringey 024,2024,1,2024-01,33,0.0197132616487455,19.71326164874552,1674,0.0415028448688081,61192.0,36.55436081242533,0.6956111626342029,51.58674,-0.08582,40334.5844192505,1283.96082314254,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,39.0,13.0,38.0,35.0,30.0,14.73091986265624,35.0,11.1892805845595,32.0
E01002068,Haringey 025B,E02000421,Haringey 025,2024,1,2024-01,56,0.0240756663800515,24.07566638005159,2326,0.1102224080106819,55658.0,23.928632846087705,0.8007458325109637,51.58652,-0.06559,21102.7870101929,1027.059912668,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,46.0,51.0,40.0,60.0,45.66666666666666,5.507570547286124,50.16666666666666,6.96897888263886,41.25
E01002069,Haringey 024B,E02000420,Haringey 024,2024,1,2024-01,70,0.0325278810408921,32.5278810408922,2152,0.0750452566684387,61192.0,28.434944237918216,0.7632216943539292,51.58454,-0.07637,28676.0295791626,1032.34599745075,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,48.0,61.0,60.0,55.0,56.333333333333336,7.2341781380702335,55.66666666666666,5.006662228138291,32.0
E01002070,Haringey 024C,E02000420,Haringey 024,2024,1,2024-01,34,0.0129672006102212,12.967200610221203,2622,0.1562127166823949,61192.0,23.33790999237224,0.8056647926200059,51.58507,-0.08287,16784.8050765991,581.735943709841,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,14.0,26.0,25.0,19.0,21.666666666666668,6.658328118479388,21.166666666666668,4.875106836436162,32.0
E01002071,Haringey 025C,E02000421,Haringey 025,2024,1,2024-01,32,0.0179171332586786,17.91713325867861,1786,0.0930811332488575,55658.0,31.16349384098544,0.7405010114336514,51.58526,-0.06839,19187.5618362427,660.009723531036,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,23.0,16.0,25.0,37.0,21.33333333333333,4.725815626252614,25.33333333333333,6.831300510639729,41.25
E01002072,Haringey 025D,E02000421,Haringey 025,2024,1,2024-01,53,0.0254930254930254,25.493025493025492,2079,0.0377050939892271,55658.0,26.77152477152477,0.7770730189612802,51.58225,-0.06961,55138.4383392334,1289.93059976236,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,48.0,52.0,52.0,61.0,50.66666666666666,2.3094010767585176,53.833333333333336,4.750438576243939,41.25
E01002073,Haringey 024D,E02000420,Haringey 024,2024,1,2024-01,18,0.0116279069767441,11.627906976744184,1548,0.0676589839745514,61192.0,39.5297157622739,0.6708353270346612,51.58458,-0.07965,22879.4449615479,743.763784328157,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,27.0,32.0,20.0,34.0,26.33333333333333,6.027713773341709,28.83333333333333,5.076087732365028,32.0
E01002074,Haringey 012A,E02000408,Haringey 012,2024,1,2024-01,20,0.0089605734767025,8.960573476702509,2232,0.0886988525780536,55981.0,25.08109318996416,0.7911492739503363,51.60025,-0.06362,25163.7978973389,969.645281940901,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,15.0,19.0,20.0,16.0,18.0,2.6457513110645365,16.666666666666668,3.386246693120037,34.0
E01002075,Haringey 015A,E02000411,Haringey 015,2024,1,2024-01,14,0.0070957932083122,7.095793208312215,1973,0.0220039096345535,62889.0,31.87480993411049,0.7345778691936067,51.5979,-0.05522,89665.8835983276,1539.34265317911,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,15.0,18.0,19.0,15.333333333333334,2.516611478423581,15.5,2.5099800796022884,24.4
E01002076,Haringey 015B,E02000411,Haringey 015,2024,1,2024-01,17,0.0091891891891891,9.18918918918919,1850,0.0924132090903525,62889.0,33.994054054054054,0.716930884280533,51.59806,-0.06103,20018.7832260132,671.468106082876,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,13.0,13.0,15.0,13.0,0.0,15.333333333333334,3.502380143083637,24.4
E01002077,Haringey 012B,E02000408,Haringey 012,2024,1,2024-01,87,0.039048473967684,39.048473967684025,2228,0.0438348175494342,55981.0,25.12612208258528,0.7907743175301395,51.59568,-0.06709,50827.1763076782,1088.07851042893,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,78.0,84.0,69.0,51.0,77.0,7.549834435270725,63.5,15.630099167951547,34.0
E01002078,Haringey 015C,E02000411,Haringey 015,2024,1,2024-01,21,0.007760532150776,7.760532150776053,2706,0.1749824017121434,62889.0,23.24057649667406,0.8064752904356932,51.58704,-0.05653,15464.4122695923,581.006692204294,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,21.0,27.0,17.0,13.0,21.666666666666668,5.033222956847154,19.5,4.888762624632234,24.4
E01002079,Haringey 012C,E02000408,Haringey 012,2024,1,2024-01,8,0.0045197740112994,4.519774011299435,1770,0.0471414195642088,55981.0,31.62768361581921,0.7366356946085597,51.5969,-0.06447,37546.5994949341,875.479831602647,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,5.0,7.0,10.0,13.0,7.333333333333333,2.516611478423597,8.333333333333334,2.943920288775957,34.0
E01002081,Haringey 012D,E02000408,Haringey 012,2024,1,2024-01,51,0.0267576075550891,26.757607555089194,1906,0.1184982335693244,55981.0,29.37093389296957,0.7554276912157138,51.59228,-0.06802,16084.6279525757,823.99196433955,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,38.0,55.0,54.0,41.0,49.0,9.539392014169469,47.833333333333336,8.750238091998769,34.0
E01002082,Haringey 013A,E02000409,Haringey 013,2024,1,2024-01,4,0.0027027027027027,2.702702702702702,1480,0.0535687209544217,59448.0,40.167567567567566,0.6655239232757144,51.59751,-0.08255,27628.0630493164,950.35689970656,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,8.0,15.0,14.0,11.666666666666666,3.5118845842842474,12.833333333333334,5.115336417740938,10.25
E01002083,Haringey 019A,E02000415,Haringey 019,2024,1,2024-01,4,0.0028839221341023,2.883922134102379,1387,0.0717358373686735,59440.0,42.85508291276136,0.6431449333783392,51.59277,-0.09704,19334.8269271851,809.477760587407,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,11.0,3.0,4.0,9.0,5.291502622129183,7.0,4.335896677735764,18.75
E01002084,Haringey 019B,E02000415,Haringey 019,2024,1,2024-01,17,0.0095882684715172,9.588268471517203,1773,0.0290667336671643,59440.0,33.52509870276368,0.7208358841487628,51.58743,-0.09094,60997.5658187866,1374.6235912036,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,25.0,17.0,18.0,18.33333333333333,6.110100926607784,17.0,4.857983120596486,18.75
E01002085,Haringey 019C,E02000415,Haringey 019,2024,1,2024-01,19,0.0089285714285714,8.928571428571429,2128,0.0833880341693674,59440.0,27.93233082706767,0.7674069655055247,51.58836,-0.09892,25519.2489089966,748.28822685576,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,36.0,18.0,27.0,16.0,27.0,9.000000000000005,23.83333333333333,7.167054253085252,18.75
E01002086,Haringey 013B,E02000409,Haringey 013,2024,1,2024-01,12,0.0078175895765472,7.817589576547231,1535,0.0159459908094704,59448.0,38.72833876221498,0.6775084081094835,51.58886,-0.08746,96262.4410324097,1743.57321520557,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,15.0,17.0,19.0,16.0,17.0,2.00000000000003,18.83333333333333,3.9707262140151496,10.25
E01002087,Haringey 019D,E02000415,Haringey 019,2024,1,2024-01,15,0.0080818965517241,8.081896551724139,1856,0.0831400823036386,59440.0,32.02586206896552,0.733320055277886,51.58768,-0.09661,22323.7690963745,671.499077493665,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,21.0,19.0,24.0,17.666666666666668,4.163331998932264,19.33333333333333,3.614784456460258,18.75
E01002088,Haringey 013C,E02000409,Haringey 013,2024,1,2024-01,20,0.0109051254089422,10.905125408942205,1834,0.0556862156996686,59448.0,32.414394765539804,0.7300847363402712,51.59667,-0.09344,32934.5418243408,1080.22722106042,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,4.0,11.0,11.0,9.0,4.358898943540676,10.166666666666666,5.115336417740935,10.25
E01002089,Haringey 013D,E02000409,Haringey 013,2024,1,2024-01,2,0.0016313213703099,1.6313213703099512,1226,0.1667418249115267,59448.0,48.48939641109298,0.5962279008548592,51.59515,-0.08158,7352.68431091309,480.484214456341,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,2.0,2.0,4.0,4.0,2.6666666666666665,1.154700538379244,3.1666666666666665,0.9831920802501156,10.25
E01002090,Haringey 005A,E02000401,Haringey 005,2024,1,2024-01,8,0.0042283298097251,4.228329809725159,1892,0.0353474514215779,58621.0,30.983615221987318,0.7419988640150375,51.60775,-0.09106,53525.7825927734,1156.47644711102,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,14.0,10.0,20.0,20.0,14.666666666666666,5.033222956847173,15.166666666666666,4.91596040125088,22.0
E01002091,Haringey 006A,E02000402,Haringey 006,2024,1,2024-01,10,0.0053561863952865,5.356186395286556,1867,0.038839890634234,53573.0,28.694697375468667,0.7610587251818838,51.60644,-0.08004,48069.1363830566,943.193018408685,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,10.0,17.0,16.0,15.0,14.333333333333334,3.785938897200189,13.833333333333334,2.639444385977203,13.0
E01002092,Haringey 006B,E02000402,Haringey 006,2024,1,2024-01,12,0.0069044879171461,6.904487917146144,1738,0.0300542952618874,53573.0,30.82451093210587,0.743323728374325,51.60788,-0.07735,57828.6725692749,1746.94079175888,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,13.0,21.0,21.0,21.0,18.33333333333333,4.618802153517013,20.33333333333333,4.885352256149674,13.0
E01002093,Haringey 005B,E02000401,Haringey 005,2024,1,2024-01,32,0.0183066361556064,18.30663615560641,1748,0.0480255470061707,58621.0,33.53604118993135,0.7207447658560932,51.60518,-0.0864,36397.294960022,1337.68924392939,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,33.0,30.0,35.0,33.0,32.666666666666664,2.516611478423579,31.166666666666668,3.488074922742734,22.0
E01002094,Haringey 006C,E02000402,Haringey 006,2024,1,2024-01,11,0.0075290896646132,7.529089664613279,1461,0.0155103334981245,53573.0,36.66872005475702,0.6946588911119624,51.60344,-0.08135,94195.2666702271,1956.30757473136,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,12.0,15.0,14.0,12.0,13.666666666666666,1.5275252316519523,13.166666666666666,1.7224014243685046,13.0
E01002095,Haringey 006D,E02000402,Haringey 006,2024,1,2024-01,27,0.0181086519114688,18.10865191146881,1491,0.0727887771808517,53573.0,35.93091884641181,0.7008025753954239,51.59817,-0.08496,20483.9270248413,769.80826662456,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,17.0,22.0,24.0,32.0,21.0,3.605551275464007,23.166666666666668,4.915960401250849,13.0
E01002096,Haringey 005C,E02000401,Haringey 005,2024,1,2024-01,12,0.0074395536267823,7.439553626782393,1613,0.0370983346372132,58621.0,36.34283942963423,0.6973725050938939,51.60125,-0.08934,43479.0406570435,862.720243680005,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,20.0,19.0,11.0,10.0,16.666666666666668,4.932882862316245,13.166666666666666,5.036533199202277,22.0
E01002097,Haringey 005D,E02000401,Haringey 005,2024,1,2024-01,22,0.0140127388535031,14.012738853503183,1570,0.0688638644755823,58621.0,37.33821656050955,0.6890839813480578,51.60054,-0.09074,22798.604347229,822.210043027965,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,21.0,26.0,13.0,19.0,20.0,6.557438524301995,21.33333333333333,6.3456021516217564,22.0
E01002098,Haringey 007A,E02000403,Haringey 007,2024,1,2024-01,10,0.0066445182724252,6.644518272425249,1505,0.0155049703686686,65223.0,43.3375415282392,0.6391274915799179,51.59814,-0.11301,97065.6482543945,1826.21236251478,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,15.0,29.0,22.0,20.0,22.0,7.000000000000008,21.666666666666668,5.163977794943256,18.25
E01002099,Haringey 008A,E02000404,Haringey 008,2024,1,2024-01,21,0.0106870229007633,10.68702290076336,1965,0.0294157618998842,54791.0,27.88346055979644,0.767813909123354,51.60211,-0.10644,66800.9214477539,1148.39295607997,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,10.0,22.0,17.0,27.0,16.333333333333332,6.027713773341723,20.666666666666668,6.683312551921145,15.5
E01002100,Haringey 008B,E02000404,Haringey 008,2024,1,2024-01,25,0.0144759698899826,14.475969889982627,1727,0.0385884966259323,54791.0,31.726114649681527,0.7358160575723165,51.60227,-0.09356,44754.2700805664,1435.09935174704,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,26.0,25.0,24.0,26.0,25.0,0.9999999999999932,23.33333333333333,3.4448028487370266,15.5
E01002101,Haringey 007B,E02000403,Haringey 007,2024,1,2024-01,11,0.0057083549558899,5.708354955889984,1927,0.1206846070433494,65223.0,33.846912298910226,0.7181561363922035,51.60805,-0.10498,15967.2392959595,599.739671136414,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,21.0,17.0,16.0,10.0,18.0,2.6457513110645907,13.5,5.244044240850767,18.25
E01002102,Haringey 007C,E02000403,Haringey 007,2024,1,2024-01,28,0.0148383677795442,14.83836777954425,1887,0.0845427672555859,65223.0,34.56438791732909,0.7121817036713176,51.60743,-0.1081,22320.0642852783,1087.25706668016,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,9.0,10.0,13.0,16.0,10.666666666666666,2.081665999466135,12.833333333333334,2.9268868558020573,18.25
E01002103,Haringey 008C,E02000404,Haringey 008,2024,1,2024-01,18,0.0097297297297297,9.72972972972973,1850,0.0288494043193572,54791.0,29.61675675675676,0.7533807196904814,51.6018,-0.10337,64126.1074066162,1394.10943504234,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,15.0,16.0,19.0,15.0,16.666666666666668,2.081665999466137,16.5,2.428991560298233,15.5
E01002104,Haringey 008D,E02000404,Haringey 008,2024,1,2024-01,5,0.0033783783783783,3.3783783783783785,1480,0.019237564709562,54791.0,37.02094594594595,0.6917258996131017,51.60382,-0.09761,76932.8146438599,1714.9142089098,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,11.0,14.0,11.0,11.0,12.0,1.7320508075688783,12.666666666666666,3.3862466931200665,15.5
E01002105,Haringey 007D,E02000403,Haringey 007,2024,1,2024-01,26,0.0126213592233009,12.62135922330097,2060,0.1034586002629851,65223.0,31.66165048543689,0.7363528518581438,51.60008,-0.10826,19911.3461303711,854.384672207103,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,28.0,26.0,38.0,36.0,30.666666666666668,6.429100507328627,32.166666666666664,5.741660619251773,18.25
E01002106,Harrow 008A,E02000440,Harrow 008,2024,1,2024-01,9,0.0045918367346938,4.591836734693878,1960,0.040783219672292,87531.0,44.65867346938776,0.6281264015147254,51.60135,-0.32146,48058.9815063477,1091.12813447589,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,7.0,4.0,7.0,17.0,6.0,1.7320508075688772,8.166666666666666,4.53504869507116,6.8
E01002107,Harrow 012A,E02000444,Harrow 012,2024,1,2024-01,2,0.0011068068622025,1.1068068622025455,1807,0.0403793086152682,73355.0,40.59490868843387,0.6619654458725239,51.60133,-0.29874,44750.6423950195,887.519340697933,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,6.0,5.0,9.0,6.0,6.666666666666667,2.0816659994661326,5.5,2.258317958127248,5.2
E01002108,Harrow 008B,E02000440,Harrow 008,2024,1,2024-01,2,0.0011074197120708,1.1074197120708749,1806,0.0363136436851889,87531.0,48.466777408637874,0.5964162497059036,51.60321,-0.31199,49733.373374939,1543.90242782727,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,3.0,3.0,2.0,2.0,2.6666666666666665,0.5773502691896135,3.1666666666666665,1.4719601443879715,6.8
E01002109,Harrow 008C,E02000440,Harrow 008,2024,1,2024-01,6,0.0032258064516129,3.225806451612903,1860,0.0117768525245388,87531.0,47.05967741935484,0.6081331972950871,51.60695,-0.30685,157936.935707092,2273.13001789383,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,5.0,7.0,6.0,6.0,6.0,1.0000000000000056,5.666666666666667,1.0327955589886424,6.8
E01002110,Harrow 008D,E02000440,Harrow 008,2024,1,2024-01,8,0.0047619047619047,4.761904761904763,1680,0.0379345655577291,87531.0,52.10178571428571,0.5661474684338464,51.60342,-0.30472,44286.7863464355,1093.9387538828,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,8.0,9.0,3.0,7.0,6.666666666666667,3.214550253664312,7.333333333333333,3.1411250638372645,6.8
E01002111,Harrow 008E,E02000440,Harrow 008,2024,1,2024-01,8,0.003613369467028,3.613369467028003,2214,0.0490207485399549,87531.0,39.53523035230352,0.6707894069416721,51.60538,-0.31383,45164.5490112305,1153.74778335626,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,11.0,11.0,13.0,19.0,11.666666666666666,1.1547005383792326,12.666666666666666,3.723797345005058,6.8
E01002112,Harrow 001A,E02000433,Harrow 001,2024,1,2024-01,18,0.0085918854415274,8.591885441527447,2095,0.0204555015527794,77515.0,37.0,0.6919003168917057,51.62031,-0.30459,102417.434967041,1917.99046794542,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,20.0,23.0,14.0,12.0,19.0,4.582575694955838,15.166666666666666,5.269408568963575,16.25
E01002113,Harrow 002A,E02000434,Harrow 002,2024,1,2024-01,10,0.0065703022339027,6.570302233902759,1522,0.008238428348025,80111.0,52.6353482260184,0.5617044835478111,51.61617,-0.29569,184743.974906921,1961.92853028535,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,6.0,9.0,7.0,4.0,7.333333333333333,1.5275252316519472,7.166666666666667,2.136976056643269,8.0
E01002114,Harrow 001B,E02000433,Harrow 001,2024,1,2024-01,5,0.0021891418563922,2.189141856392294,2284,0.1317325262659133,77515.0,33.93826619964974,0.7173954307741346,51.61397,-0.30509,17338.162902832,609.595286933225,8.4,2.5,50.6,71.4,8,0.4999999999999999,0.8660254037844387,0,1,0,0,10.0,4.0,8.0,9.0,7.333333333333333,3.055050463303882,7.333333333333333,2.1602468994692914,16.25
